"","Filename","Segment","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","id"
"1159","1356.txt",1,13,9.98,22.08,1.4,25.77,13,23.08,76.92,53.85,23.08,7.69,7.69,0,0,0,0,15.38,0,15.38,7.69,7.69,15.38,0,23.08,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,15.38,15.38,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,7.69,7.69,0,0,0,0,1356
"1160","1430.txt",1,19,21.43,98.19,81.22,97.58,4.75,5.26,100,52.63,26.32,10.53,0,5.26,5.26,0,0,15.79,0,10.53,5.26,5.26,5.26,0,26.32,5.26,0,5.26,0,5.26,5.26,5.26,0,0,0,0,15.79,0,0,0,0,21.05,5.26,0,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,15.79,10.53,0,0,0,5.26,0,26.32,0,21.05,10.53,21.05,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,21.05,21.05,0,0,0,0,0,0,0,0,0,0,1430
"1161","8.txt",1,21,78.35,99,13.15,95.81,21,19.05,90.48,57.14,23.81,14.29,0,14.29,0,0,0,9.52,4.76,19.05,9.52,0,0,0,19.05,0,0,0,0,4.76,14.29,9.52,4.76,4.76,0,0,14.29,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,4.76,0,4.76,0,0,23.81,14.29,0,4.76,4.76,0,0,19.05,0,14.29,0,4.76,9.52,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,8
"1162","2139.txt",1,20,37.39,69.14,43.37,1,10,35,95,45,15,5,5,0,0,0,0,10,0,10,5,5,10,0,25,20,0,0,0,0,35,15,20,15,0,0,10,0,0,0,0,15,5,0,5,5,5,0,5,0,0,5,5,0,0,0,0,15,5,0,0,0,10,0,10,5,15,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2139
"1163","1424.txt",1,42,17.96,59.4,1,1,21,19.05,90.48,54.76,14.29,7.14,4.76,2.38,0,0,0,7.14,7.14,4.76,16.67,4.76,9.52,0,28.57,4.76,0,2.38,0,2.38,16.67,4.76,11.9,0,0,9.52,4.76,0,0,0,0,4.76,0,2.38,2.38,2.38,0,0,0,0,0,0,2.38,0,2.38,0,0,11.9,2.38,4.76,2.38,2.38,4.76,0,16.67,11.9,2.38,0,0,2.38,7.14,0,0,4.76,0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,1424
"1164","1342.txt",1,36,60.8,71.09,4.97,99,36,19.44,88.89,61.11,16.67,2.78,0,2.78,0,0,0,13.89,5.56,16.67,8.33,8.33,2.78,2.78,13.89,2.78,0,2.78,5.56,0,13.89,11.11,2.78,0,0,2.78,11.11,0,0,0,0,13.89,0,2.78,2.78,5.56,0,5.56,2.78,2.78,0,0,5.56,0,2.78,0,0,11.11,5.56,2.78,0,2.78,0,2.78,8.33,5.56,8.33,2.78,2.78,2.78,2.78,0,0,0,0,0,0,0,0,0,0,0,11.11,2.78,2.78,0,0,0,0,2.78,0,2.78,0,0,1342
"1165","826.txt",1,24,26.8,89.42,23.51,1,24,16.67,91.67,45.83,25,12.5,4.17,8.33,0,0,0,12.5,4.17,4.17,4.17,0,8.33,0,16.67,8.33,8.33,0,0,8.33,16.67,4.17,12.5,12.5,0,4.17,12.5,0,0,0,0,20.83,4.17,8.33,4.17,4.17,0,4.17,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,8.33,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,4.17,8.33,0,0,0,0,0,0,0,0,0,826
"1166","66.txt",1,22,56.58,91.35,85.21,1,11,22.73,95.45,40.91,9.09,4.55,0,4.55,0,0,0,4.55,4.55,9.09,9.09,0,9.09,4.55,13.64,9.09,4.55,0,0,0,4.55,0,4.55,4.55,0,0,13.64,4.55,4.55,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,4.55,0,4.55,0,0,13.64,13.64,0,0,0,0,0,9.09,9.09,27.27,4.55,9.09,18.18,0,4.55,9.09,0,0,0,0,0,0,0,0,0,18.18,4.55,9.09,0,0,0,0,0,0,4.55,0,0,66
"1167","2105.txt",1,11,31.44,50,2.4,25.77,11,18.18,90.91,63.64,9.09,0,0,0,0,0,0,9.09,0,18.18,27.27,0,9.09,0,27.27,27.27,18.18,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105
"1168","198.txt",1,9,4.38,13.32,4.97,99,4.5,22.22,100,33.33,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,22.22,0,33.33,33.33,11.11,0,0,0,44.44,33.33,11.11,11.11,0,0,0,0,0,0,0,22.22,0,0,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,33.33,0,11.11,11.11,22.22,0,0,11.11,11.11,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,198
"1169","1418.txt",1,37,46.8,70.57,84.25,2.3,12.33,10.81,91.89,59.46,21.62,5.41,0,5.41,0,0,0,16.22,8.11,10.81,10.81,2.7,2.7,2.7,27.03,2.7,0,0,0,0,8.11,2.7,5.41,2.7,2.7,0,5.41,0,0,0,0,10.81,2.7,0,2.7,5.41,0,2.7,0,0,0,0,0,0,0,0,0,13.51,5.41,2.7,0,2.7,2.7,10.81,8.11,10.81,24.32,8.11,8.11,10.81,0,0,0,0,0,0,0,0,0,0,0,0,10.81,8.11,2.7,0,0,0,0,0,0,0,0,0,1418
"1170","2111.txt",1,43,11.64,59.18,87.51,99,7.17,32.56,88.37,51.16,13.95,9.3,6.98,2.33,0,0,0,4.65,4.65,4.65,18.6,2.33,11.63,0,20.93,4.65,2.33,6.98,0,0,6.98,6.98,0,0,0,0,9.3,0,2.33,0,2.33,11.63,9.3,0,0,0,0,2.33,4.65,0,0,2.33,0,0,0,0,0,13.95,6.98,2.33,6.98,0,0,2.33,16.28,2.33,9.3,0,4.65,2.33,2.33,0,2.33,0,4.65,0,0,0,0,0,0,0,27.91,13.95,4.65,0,0,2.33,2.33,0,0,4.65,0,0,2111
"1171","832.txt",1,51,6.99,34.73,40.84,1,17,17.65,94.12,58.82,11.76,7.84,3.92,3.92,0,0,0,3.92,3.92,9.8,19.61,5.88,13.73,3.92,27.45,5.88,1.96,1.96,0,5.88,9.8,1.96,7.84,7.84,0,0,3.92,0,0,0,0,23.53,3.92,1.96,0,11.76,3.92,3.92,1.96,0,0,1.96,1.96,0,1.96,0,0,5.88,3.92,1.96,0,0,0,0,25.49,1.96,7.84,1.96,1.96,3.92,1.96,0,0,1.96,0,0,0,0,0,0,0,0,19.61,5.88,7.84,0,0,0,0,0,0,5.88,0,0,832
"1172","72.txt",1,14,1.8,1.67,99,1,4.67,14.29,100,57.14,35.71,35.71,35.71,0,0,0,0,0,0,14.29,14.29,14.29,0,0,28.57,7.14,0,0,0,0,21.43,0,21.43,14.29,0,0,14.29,14.29,0,0,0,7.14,7.14,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,21.43,14.29,0,0,0,7.14,0,28.57,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,28.57,21.43,0,0,0,0,0,0,0,7.14,0,0,72
"1173","775.txt",1,55,3.76,10.17,8.41,60.23,18.33,12.73,90.91,67.27,20,14.55,10.91,0,0,0,3.64,5.45,5.45,9.09,14.55,9.09,12.73,3.64,21.82,10.91,3.64,0,0,1.82,12.73,7.27,5.45,1.82,1.82,0,5.45,0,0,0,0,12.73,0,0,5.45,1.82,1.82,3.64,3.64,3.64,0,0,5.45,1.82,3.64,0,0,0,0,0,0,0,0,0,14.55,1.82,3.64,0,3.64,0,1.82,0,0,0,0,0,3.64,0,0,0,3.64,0,12.73,3.64,5.45,0,0,0,0,0,0,3.64,0,0,775
"1174","1587.txt",1,10,99,50,3.37,1,10,20,70,50,10,0,0,0,0,0,0,10,10,30,10,0,0,0,10,10,0,0,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,10,0,0,1587
"1175","1593.txt",1,17,98.92,50,66.34,1,17,17.65,88.24,35.29,5.88,0,0,0,0,0,0,5.88,5.88,17.65,0,0,5.88,0,17.65,5.88,5.88,0,0,5.88,11.76,0,11.76,5.88,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,17.65,5.88,0,11.76,5.88,0,5.88,0,0,0,0,0,0,0,0,0,11.76,0,11.76,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,1593
"1176","761.txt",1,17,97.02,27.83,91.95,99,17,17.65,88.24,41.18,0,0,0,0,0,0,0,0,5.88,17.65,0,0,17.65,0,11.76,11.76,5.88,0,5.88,5.88,17.65,11.76,0,0,0,0,0,0,0,0,0,11.76,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,17.65,0,0,11.76,0,5.88,0,11.76,0,23.53,11.76,23.53,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,17.65,0,5.88,0,0,0,5.88,5.88,0,0,0,0,761
"1177","991.txt",1,51,26.21,50,66.34,5.16,12.75,9.8,96.08,50.98,11.76,1.96,0,1.96,0,0,0,9.8,3.92,7.84,9.8,1.96,11.76,5.88,27.45,1.96,1.96,1.96,0,3.92,5.88,1.96,3.92,3.92,0,0,11.76,0,0,0,0,17.65,0,3.92,1.96,3.92,3.92,7.84,3.92,1.96,1.96,0,0,0,0,0,0,11.76,1.96,1.96,5.88,3.92,0,0,29.41,3.92,17.65,9.8,11.76,1.96,0,0,5.88,0,0,1.96,0,0,0,0,0,0,17.65,3.92,1.96,0,0,0,3.92,0,0,7.84,0,0,991
"1178","749.txt",1,34,73.36,88.03,81.91,98.87,11.33,17.65,91.18,44.12,11.76,5.88,2.94,2.94,0,0,0,5.88,5.88,11.76,5.88,2.94,8.82,0,11.76,5.88,2.94,0,0,8.82,11.76,8.82,2.94,0,0,0,17.65,5.88,2.94,0,0,17.65,2.94,0,2.94,2.94,5.88,5.88,2.94,0,0,2.94,0,0,0,0,0,20.59,17.65,0,0,0,2.94,0,8.82,2.94,17.65,0,11.76,5.88,0,5.88,8.82,0,0,0,2.94,0,0,2.94,0,0,11.76,2.94,0,0,0,0,2.94,0,0,0,0,5.88,749
"1179","985.txt",1,46,94.72,50,9.25,1,15.33,26.09,80.43,43.48,8.7,8.7,2.17,0,0,0,6.52,0,8.7,15.22,8.7,2.17,0,2.17,10.87,6.52,6.52,0,0,4.35,4.35,0,4.35,2.17,0,2.17,6.52,0,0,0,0,4.35,0,2.17,0,0,0,2.17,0,0,0,0,6.52,0,6.52,0,0,8.7,0,6.52,2.17,0,2.17,0,10.87,0,8.7,0,6.52,2.17,8.7,0,0,2.17,0,0,0,0,0,0,0,0,15.22,6.52,6.52,0,0,0,0,0,0,0,0,2.17,985
"1180","1222.txt",1,4,92.84,50,74.76,99,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,75,0,25,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,1222
"1181","1544.txt",1,16,1,26.6,7.84,25.77,16,18.75,100,68.75,31.25,6.25,0,6.25,0,0,0,25,0,12.5,12.5,12.5,12.5,6.25,18.75,6.25,6.25,0,0,12.5,12.5,6.25,6.25,0,0,0,6.25,0,0,0,0,43.75,6.25,0,12.5,18.75,12.5,12.5,0,0,0,0,0,0,0,0,0,18.75,6.25,0,6.25,0,6.25,0,18.75,6.25,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,25,6.25,6.25,0,0,0,0,0,0,12.5,0,0,1544
"1182","2059.txt",1,50,72.8,72.57,6.7,25.77,25,20,86,54,6,2,0,2,0,0,0,4,10,12,10,6,10,2,14,4,4,0,0,2,12,6,6,2,0,4,6,0,0,0,0,14,2,4,2,0,8,0,2,0,2,0,0,0,0,0,0,10,2,4,4,4,0,4,8,0,12,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,10,2,6,0,0,0,0,2,0,0,0,0,2059
"1183","1550.txt",1,24,37.39,1,99,25.77,12,12.5,95.83,66.67,16.67,16.67,16.67,0,0,0,0,0,12.5,8.33,16.67,4.17,4.17,4.17,25,0,4.17,0,0,0,8.33,4.17,4.17,0,0,0,0,0,0,0,0,20.83,12.5,0,0,0,0,8.33,4.17,0,0,4.17,4.17,0,4.17,0,0,4.17,0,4.17,0,0,0,0,16.67,0,4.17,0,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,1550
"1184","1236.txt",1,6,60.8,95.2,98.01,25.77,6,33.33,100,50,16.67,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,16.67,0,33.33,16.67,33.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,1236
"1185","952.txt",1,17,14.53,1,28.81,1,8.5,23.53,94.12,58.82,5.88,5.88,5.88,0,0,0,0,0,5.88,5.88,11.76,5.88,5.88,17.65,11.76,17.65,5.88,0,0,0,17.65,5.88,11.76,11.76,0,0,5.88,5.88,0,0,0,11.76,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,17.65,5.88,5.88,11.76,5.88,0,0,17.65,5.88,5.88,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,0,29.41,5.88,17.65,0,0,0,0,0,0,5.88,0,0,952
"1186","2071.txt",1,31,62.27,50,78.86,25.77,31,6.45,93.55,58.06,12.9,9.68,6.45,3.23,0,0,0,3.23,3.23,19.35,9.68,6.45,6.45,3.23,19.35,3.23,0,0,0,3.23,0,0,0,0,0,0,9.68,0,0,0,0,12.9,0,0,6.45,0,3.23,3.23,0,0,0,0,3.23,0,3.23,0,0,12.9,3.23,0,6.45,0,3.23,0,19.35,3.23,22.58,6.45,6.45,12.9,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,3.23,0,0,2071
"1187","1578.txt",1,27,45.11,3.22,33.94,1,27,29.63,85.19,51.85,7.41,7.41,7.41,0,0,0,0,0,3.7,14.81,11.11,11.11,7.41,3.7,14.81,7.41,0,0,3.7,7.41,22.22,7.41,14.81,11.11,0,3.7,0,0,0,0,0,14.81,0,0,0,3.7,3.7,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,3.7,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,14.81,3.7,3.7,0,0,0,0,3.7,0,3.7,0,0,1578
"1188","2065.txt",1,13,23.17,93.79,17.46,1,13,23.08,84.62,53.85,15.38,7.69,0,7.69,0,0,0,7.69,0,15.38,7.69,7.69,15.38,0,15.38,15.38,0,0,7.69,0,15.38,0,15.38,15.38,0,0,15.38,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,23.08,15.38,0,0,7.69,0,0,7.69,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,7.69,0,0,0,0,2065
"1189","946.txt",1,1,92.84,50,1,25.77,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,946
"1190","211.txt",1,28,37.39,23.75,99,1,14,3.57,92.86,53.57,21.43,10.71,10.71,0,0,0,0,10.71,0,14.29,7.14,3.57,7.14,0,21.43,7.14,0,3.57,0,3.57,10.71,3.57,7.14,7.14,0,0,3.57,0,0,0,0,28.57,10.71,3.57,0,14.29,0,0,7.14,0,0,7.14,0,0,0,0,0,7.14,0,0,0,3.57,3.57,3.57,17.86,0,14.29,0,10.71,3.57,0,0,0,0,0,0,3.57,0,0,0,0,0,10.71,7.14,3.57,0,0,0,0,0,0,0,0,0,211
"1191","1785.txt",1,18,99,28.91,23.51,25.77,18,27.78,72.22,50,11.11,5.56,5.56,0,0,0,0,5.56,11.11,27.78,0,0,0,0,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,5.56,0,0,5.56,0,0,0,5.56,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,1785
"1192","577.txt",1,56,24.06,98.33,83.26,25.77,14,14.29,96.43,60.71,23.21,12.5,1.79,7.14,3.57,0,0,10.71,1.79,14.29,14.29,3.57,3.57,1.79,26.79,0,0,1.79,0,1.79,3.57,1.79,1.79,1.79,0,0,17.86,1.79,0,0,0,14.29,1.79,0,1.79,3.57,3.57,3.57,1.79,0,0,1.79,0,0,0,0,0,14.29,12.5,0,0,1.79,0,3.57,21.43,0,21.43,3.57,12.5,8.93,1.79,1.79,5.36,1.79,0,0,0,0,0,0,0,0,7.14,5.36,0,0,0,0,0,0,0,1.79,0,0,577
"1193","563.txt",1,4,99,50,74.76,1,4,0,75,50,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,25,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,563
"1194","2298.txt",1,30,32.98,36.95,82.75,99,10,10,96.67,50,16.67,13.33,10,0,3.33,0,0,3.33,6.67,6.67,10,3.33,10,0,33.33,13.33,0,3.33,0,3.33,13.33,10,3.33,3.33,0,0,3.33,0,0,0,0,3.33,0,0,3.33,3.33,0,0,0,0,0,0,3.33,0,3.33,0,0,10,3.33,0,0,0,6.67,0,20,10,20,10,10,6.67,0,0,3.33,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,2298
"1195","1949.txt",1,21,86.96,68.29,13.15,25.77,21,28.57,90.48,57.14,14.29,4.76,4.76,0,0,0,0,9.52,9.52,19.05,4.76,4.76,9.52,0,14.29,0,0,0,0,0,9.52,4.76,4.76,4.76,0,0,14.29,4.76,4.76,0,0,23.81,0,0,4.76,4.76,9.52,4.76,0,0,0,0,0,0,0,0,0,9.52,9.52,0,0,0,0,0,14.29,4.76,9.52,4.76,4.76,4.76,0,4.76,4.76,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,1949
"1196","1791.txt",1,33,72.52,72.77,51.41,80.64,33,15.15,90.91,54.55,12.12,6.06,3.03,3.03,0,0,0,6.06,6.06,15.15,15.15,3.03,3.03,0,27.27,12.12,6.06,0,0,6.06,3.03,3.03,0,0,0,0,6.06,0,0,0,0,6.06,0,0,3.03,6.06,0,0,0,0,0,0,6.06,0,6.06,0,0,9.09,6.06,3.03,0,0,0,3.03,18.18,6.06,21.21,3.03,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,1791
"1197","205.txt",1,24,80.75,89.42,7.84,99,12,16.67,95.83,62.5,12.5,4.17,0,4.17,0,0,0,8.33,12.5,16.67,4.17,12.5,8.33,0,8.33,16.67,0,0,0,0,20.83,16.67,4.17,4.17,0,0,8.33,0,0,0,0,8.33,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,4.17,4.17,16.67,0,12.5,4.17,0,0,4.17,0,0,0,4.17,0,0,0,4.17,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,205
"1198","1961.txt",1,14,5.53,92.33,89.63,1,7,21.43,92.86,64.29,21.43,14.29,0,0,14.29,0,0,7.14,7.14,7.14,7.14,14.29,7.14,7.14,28.57,0,0,7.14,0,0,7.14,0,7.14,7.14,0,0,14.29,0,0,0,0,14.29,0,0,0,7.14,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,21.43,0,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,1961
"1199","1975.txt",1,37,54.5,99,71.04,97.99,9.25,13.51,89.19,51.35,21.62,10.81,0,2.7,8.11,0,0,10.81,5.41,13.51,2.7,8.11,5.41,0,10.81,2.7,0,2.7,0,2.7,5.41,5.41,0,0,0,0,13.51,0,0,0,0,13.51,8.11,2.7,2.7,0,0,0,5.41,0,0,5.41,2.7,0,0,0,2.7,8.11,2.7,2.7,0,2.7,0,0,8.11,0,18.92,0,8.11,10.81,5.41,2.7,2.7,2.7,0,0,0,0,0,0,0,0,10.81,10.81,0,0,0,0,0,0,0,0,0,0,1975
"1200","239.txt",1,24,17.96,10.58,91.31,1,12,25,87.5,58.33,20.83,16.67,16.67,0,0,0,0,4.17,4.17,12.5,8.33,8.33,8.33,4.17,12.5,0,0,0,0,0,8.33,0,8.33,4.17,0,0,12.5,4.17,8.33,0,0,4.17,0,0,0,0,0,4.17,4.17,4.17,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,16.67,0,8.33,0,8.33,0,0,8.33,4.17,0,0,0,0,0,0,0,0,0,20.83,0,12.5,0,0,0,4.17,0,0,4.17,0,0,239
"1201","1746.txt",1,19,99,70.08,50.35,1,6.33,36.84,73.68,47.37,0,0,0,0,0,0,0,0,15.79,21.05,5.26,0,5.26,0,10.53,0,0,0,0,0,5.26,0,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,5.26,0,0,5.26,0,0,5.26,5.26,0,21.05,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,0,15.79,15.79,0,0,0,0,0,0,0,0,0,0,1746
"1202","1020.txt",1,50,4.68,98.54,56.63,4.95,12.5,16,94,60,20,14,0,4,4,0,6,6,0,10,14,4,14,2,24,6,0,0,0,2,10,4,6,0,0,4,22,2,2,0,0,10,2,0,2,4,0,6,0,0,0,0,2,0,0,0,2,16,8,2,2,0,4,4,14,2,16,4,10,4,0,2,6,0,0,0,0,0,0,0,0,0,22,6,10,0,0,0,2,2,0,2,0,0,1020
"1203","1034.txt",1,20,96.54,50,43.37,1,10,25,80,45,10,0,0,0,0,0,0,10,5,20,5,0,5,0,20,15,10,0,0,10,10,0,10,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,10,0,0,0,0,10,5,10,0,20,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,1034
"1204","1752.txt",1,25,95.99,88.48,20.24,25.77,8.33,20,92,60,12,8,0,8,0,0,0,4,8,24,8,4,4,0,20,0,0,0,0,8,8,4,4,0,0,0,8,0,0,0,0,12,0,0,4,0,4,4,0,0,0,0,4,0,0,0,4,16,8,4,4,0,0,0,16,0,16,4,8,4,0,0,4,0,0,0,0,0,0,0,0,0,16,8,4,0,0,0,0,0,0,0,0,4,1752
"1205","2273.txt",1,41,52.82,83.54,7.12,3.09,41,19.51,97.56,63.41,14.63,9.76,7.32,2.44,0,0,0,4.88,4.88,19.51,12.2,0,17.07,0,14.63,9.76,7.32,0,0,0,12.2,4.88,7.32,2.44,0,4.88,14.63,4.88,0,2.44,0,2.44,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,24.39,14.63,7.32,4.88,2.44,2.44,0,12.2,0,4.88,0,0,4.88,0,2.44,2.44,0,0,0,0,0,0,0,0,0,4.88,2.44,2.44,0,0,0,0,0,0,0,0,0,2273
"1206","588.txt",1,30,41.99,63.05,82.75,99,10,16.67,100,46.67,6.67,3.33,0,3.33,0,0,0,3.33,3.33,10,10,6.67,10,3.33,33.33,13.33,0,0,0,3.33,13.33,10,3.33,3.33,0,0,10,3.33,0,0,0,16.67,3.33,0,3.33,6.67,0,6.67,3.33,0,0,3.33,6.67,0,6.67,0,0,13.33,10,0,0,0,3.33,0,23.33,10,20,13.33,10,3.33,0,3.33,3.33,0,3.33,3.33,0,0,0,0,0,0,16.67,6.67,0,0,0,0,6.67,0,0,3.33,0,0,588
"1207","1008.txt",1,3,17.96,1,98.01,25.77,3,66.67,100,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008
"1208","2267.txt",1,15,99,50,1,25.77,15,13.33,73.33,40,0,0,0,0,0,0,0,0,20,13.33,6.67,0,0,0,20,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0,13.33,0,13.33,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,2267
"1209","1777.txt",1,7,1,7.67,13.15,1,3.5,42.86,100,42.86,14.29,14.29,14.29,0,0,0,0,0,0,0,14.29,0,28.57,0,14.29,42.86,0,0,0,0,42.86,0,42.86,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,14.29,0,0,0,0,0,0,14.29,0,0,1777
